year,version,statefips,countyfips,geocat,agecat,racecat,sexcat,iprcat,NIPR,nipr_moe,NUI,nui_moe,NIC,nic_moe,PCTUI,pctui_moe,PCTIC,pctic_moe,PCTELIG,pctelig_moe,PCTLIIC,pctliic_moe,state_name,county_name,expansion_group,treated,post,treat_post
2013,Updated ,39,0,40,0,0,0,0,9574496,       0,1248847,   22124,8325649,   22124,13.0,0.2, 87.0,  0.2, 13.0,  0.2, 87.0,  0.2,Ohio,                                             ,expansion_2014,1,0,0
2013,Updated ,41,0,40,0,0,0,0,3258033,       0,560102,   14064,2697931,   14064,17.2,0.4, 82.8,  0.4, 17.2,  0.4, 82.8,  0.4,Oregon,                                             ,expansion_2014,1,0,0
2013,Updated ,44,0,40,0,0,0,0,856589,       0,118849,    6212,737740,    6212,13.9,0.7, 86.1,  0.7, 13.9,  0.7, 86.1,  0.7,Rhode Island,                                             ,expansion_2014,1,0,0
2013,Updated ,45,0,40,0,0,0,0,3922910,       0,729833,   16292,3193077,   16292,18.6,0.4, 81.4,  0.4, 18.6,  0.4, 81.4,  0.4,South Carolina,                                             ,never_expanded,0,0,0
2013,Updated ,47,0,40,0,0,0,0,5414943,       0,878198,   18326,4536745,   18326,16.2,0.3, 83.8,  0.3, 16.2,  0.3, 83.8,  0.3,Tennessee,                                             ,never_expanded,0,0,0
2013,Updated ,48,0,40,0,0,0,0,22929718,       0,5695879,   52488,17233839,   52488,24.8,0.2, 75.2,  0.2, 24.8,  0.2, 75.2,  0.2,Texas,                                             ,never_expanded,0,0,0
2013,Updated ,50,0,40,0,0,0,0,503174,       0,43638,    3051,459536,    3051,8.7,0.6, 91.3,  0.6,  8.7,  0.6, 91.3,  0.6,Vermont,                                             ,expansion_2014,1,0,0
2013,Updated ,53,0,40,0,0,0,0,5906428,       0,940952,   18496,4965476,   18496,15.9,0.3, 84.1,  0.3, 15.9,  0.3, 84.1,  0.3,Washington,                                             ,expansion_2014,1,0,0
2013,Updated ,54,0,40,0,0,0,0,1491135,       0,254261,    8983,1236874,    8983,17.1,0.6, 82.9,  0.6, 17.1,  0.6, 82.9,  0.6,West Virginia,                                             ,expansion_2014,1,0,0
2013,Updated ,55,0,40,0,0,0,0,4772307,       0,505462,   11434,4266845,   11434,10.6,0.2, 89.4,  0.2, 10.6,  0.2, 89.4,  0.2,Wisconsin,                                             ,never_expanded,0,0,0
2013,Updated ,56,0,40,0,0,0,0,492525,       0,77766,    4606,414759,    4606,15.8,0.9, 84.2,  0.9, 15.8,  0.9, 84.2,  0.9,Wyoming,                                             ,never_expanded,0,0,0
2014,        ,1,0,40,0,0,0,0,4006946,       0,567439,   13761,3439507,   13761,14.2,0.3, 85.8,  0.3, 14.2,  0.3, 85.8,  0.3,Alabama,                                             ,never_expanded,0,1,0
2014,        ,4,0,40,0,0,0,0,5516345,       0,886514,   18740,4629831,   18740,16.1,0.3, 83.9,  0.3, 16.1,  0.3, 83.9,  0.3,Arizona,                                             ,expansion_2014,1,1,1
2014,        ,5,0,40,0,0,0,0,2431835,       0,336619,   10337,2095216,   10337,13.8,0.4, 86.2,  0.4, 13.8,  0.4, 86.2,  0.4,Arkansas,                                             ,expansion_2014,1,1,1
2014,        ,6,0,40,0,0,0,0,33125759,       0,4655102,   47661,28470657,   47661,14.1,0.1, 85.9,  0.1, 14.1,  0.1, 85.9,  0.1,California,                                             ,expansion_2014,1,1,1
2014,        ,8,0,40,0,0,0,0,4573406,       0,535569,   13912,4037837,   13912,11.7,0.3, 88.3,  0.3, 11.7,  0.3, 88.3,  0.3,Colorado,                                             ,expansion_2014,1,1,1
2014,        ,9,0,40,0,0,0,0,2953459,       0,236861,    9295,2716598,    9295,8.0,0.3, 92.0,  0.3,  8.0,  0.3, 92.0,  0.3,Connecticut,                                             ,expansion_2014,1,1,1
2014,        ,10,0,40,0,0,0,0,759847,       0,70640,    4521,689207,    4521,9.3,0.6, 90.7,  0.6,  9.3,  0.6, 90.7,  0.6,Delaware,                                             ,expansion_2014,1,1,1
2014,        ,11,0,40,0,0,0,0,552571,       0,32799,    3187,519772,    3187,5.9,0.6, 94.1,  0.6,  5.9,  0.6, 94.1,  0.6,District of Columbia,                                             ,expansion_2014,1,1,1
2014,        ,12,0,40,0,0,0,0,15741454,       0,3176171,   38819,12565283,   38819,20.2,0.2, 79.8,  0.2, 20.2,  0.2, 79.8,  0.2,Florida,                                             ,never_expanded,0,1,0
2014,        ,13,0,40,0,0,0,0,8603995,       0,1549301,   25449,7054694,   25449,18.0,0.3, 82.0,  0.3, 18.0,  0.3, 82.0,  0.3,Georgia,                                             ,never_expanded,0,1,0
2014,        ,15,0,40,0,0,0,0,1158078,       0,69936,    4653,1088142,    4653,6.0,0.4, 94.0,  0.4,  6.0,  0.4, 94.0,  0.4,Hawaii,                                             ,expansion_2014,1,1,1
2014,        ,17,0,40,0,0,0,0,10853208,       0,1211871,   20714,9641337,   20714,11.2,0.2, 88.8,  0.2, 11.2,  0.2, 88.8,  0.2,Illinois,                                             ,expansion_2014,1,1,1
2014,        ,19,0,40,0,0,0,0,2540468,       0,185413,    6899,2355055,    6899,7.3,0.3, 92.7,  0.3,  7.3,  0.3, 92.7,  0.3,Iowa,                                             ,expansion_2014,1,1,1
2014,        ,20,0,40,0,0,0,0,2424254,       0,284342,    8795,2139912,    8795,11.7,0.4, 88.3,  0.4, 11.7,  0.4, 88.3,  0.4,Kansas,                                             ,never_expanded,0,1,0
2014,        ,21,0,40,0,0,0,0,3648502,       0,360275,   11242,3288227,   11242,9.9,0.3, 90.1,  0.3,  9.9,  0.3, 90.1,  0.3,Kentucky,                                             ,expansion_2014,1,1,1
2014,        ,24,0,40,0,0,0,0,5037714,       0,450280,   12547,4587434,   12547,8.9,0.2, 91.1,  0.2,  8.9,  0.2, 91.1,  0.2,Maryland,                                             ,expansion_2014,1,1,1
2014,        ,25,0,40,0,0,0,0,5536825,       0,208262,    9376,5328563,    9376,3.8,0.2, 96.2,  0.2,  3.8,  0.2, 96.2,  0.2,Massachusetts,                                             ,expansion_2014,1,1,1
2014,        ,26,0,40,0,0,0,0,8201419,       0,827968,   16184,7373451,   16184,10.1,0.2, 89.9,  0.2, 10.1,  0.2, 89.9,  0.2,Michigan,                                             ,expansion_2014,1,1,1
2014,        ,27,0,40,0,0,0,0,4586949,       0,308991,    8639,4277958,    8639,6.7,0.2, 93.3,  0.2,  6.7,  0.2, 93.3,  0.2,Minnesota,                                             ,expansion_2014,1,1,1
2014,        ,28,0,40,0,0,0,0,2481581,       0,424433,   12286,2057148,   12286,17.1,0.5, 82.9,  0.5, 17.1,  0.5, 82.9,  0.5,Mississippi,                                             ,never_expanded,0,1,0
2014,        ,32,0,40,0,0,0,0,2401159,       0,416208,   11904,1984951,   11904,17.3,0.5, 82.7,  0.5, 17.3,  0.5, 82.7,  0.5,Nevada,                                             ,expansion_2014,1,1,1
2014,        ,34,0,40,0,0,0,0,7490218,       0,940315,   18318,6549903,   18318,12.6,0.2, 87.4,  0.2, 12.6,  0.2, 87.4,  0.2,New Jersey,                                             ,expansion_2014,1,1,1
2014,        ,35,0,40,0,0,0,0,1728356,       0,295204,    9494,1433152,    9494,17.1,0.5, 82.9,  0.5, 17.1,  0.5, 82.9,  0.5,New Mexico,                                             ,expansion_2014,1,1,1
2014,        ,36,0,40,0,0,0,0,16433992,       0,1654986,   26100,14779006,   26100,10.1,0.2, 89.9,  0.2, 10.1,  0.2, 89.9,  0.2,New York,                                             ,expansion_2014,1,1,1
2014,        ,38,0,40,0,0,0,0,615346,       0,57168,    3314,558178,    3314,9.3,0.5, 90.7,  0.5,  9.3,  0.5, 90.7,  0.5,North Dakota,                                             ,expansion_2014,1,1,1
2014,        ,39,0,40,0,0,0,0,9552176,       0,947102,   19062,8605074,   19062,9.9,0.2, 90.1,  0.2,  9.9,  0.2, 90.1,  0.2,Ohio,                                             ,expansion_2014,1,1,1
2014,        ,41,0,40,0,0,0,0,3271144,       0,378857,   11730,2892287,   11730,11.6,0.4, 88.4,  0.4, 11.6,  0.4, 88.4,  0.4,Oregon,                                             ,expansion_2014,1,1,1
2014,        ,44,0,40,0,0,0,0,856676,       0,74089,    4836,782587,    4836,8.6,0.6, 91.4,  0.6,  8.6,  0.6, 91.4,  0.6,Rhode Island,                                             ,expansion_2014,1,1,1
2014,        ,45,0,40,0,0,0,0,3948926,       0,635365,   15047,3313561,   15047,16.1,0.4, 83.9,  0.4, 16.1,  0.4, 83.9,  0.4,South Carolina,                                             ,never_expanded,0,1,0
2014,        ,47,0,40,0,0,0,0,5433508,       0,765026,   16637,4668482,   16637,14.1,0.3, 85.9,  0.3, 14.1,  0.3, 85.9,  0.3,Tennessee,                                             ,never_expanded,0,1,0
2014,        ,48,0,40,0,0,0,0,23297670,       0,4976322,   50092,18321348,   50092,21.4,0.2, 78.6,  0.2, 21.4,  0.2, 78.6,  0.2,Texas,                                             ,never_expanded,0,1,0
2014,        ,50,0,40,0,0,0,0,499421,       0,30387,    2496,469034,    2496,6.1,0.5, 93.9,  0.5,  6.1,  0.5, 93.9,  0.5,Vermont,                                             ,expansion_2014,1,1,1
2014,        ,53,0,40,0,0,0,0,5954770,       0,630600,   15373,5324170,   15373,10.6,0.3, 89.4,  0.3, 10.6,  0.3, 89.4,  0.3,Washington,                                             ,expansion_2014,1,1,1
2014,        ,54,0,40,0,0,0,0,1477333,       0,156077,    7118,1321256,    7118,10.6,0.5, 89.4,  0.5, 10.6,  0.5, 89.4,  0.5,West Virginia,                                             ,expansion_2014,1,1,1
2014,        ,55,0,40,0,0,0,0,4759005,       0,407618,   10065,4351387,   10065,8.6,0.2, 91.4,  0.2,  8.6,  0.2, 91.4,  0.2,Wisconsin,                                             ,never_expanded,0,1,0
2014,        ,56,0,40,0,0,0,0,491007,       0,69582,    4226,421425,    4226,14.2,0.9, 85.8,  0.9, 14.2,  0.9, 85.8,  0.9,Wyoming,                                             ,never_expanded,0,1,0
2015,        ,1,0,40,0,0,0,0,3994181,       0,475233,   12979,3518948,   12979,11.9,0.3, 88.1,  0.3, 11.9,  0.3, 88.1,  0.3,Alabama,                                             ,never_expanded,0,1,0
2015,        ,4,0,40,0,0,0,0,5559777,       0,710610,   17251,4849167,   17251,12.8,0.3, 87.2,  0.3, 12.8,  0.3, 87.2,  0.3,Arizona,                                             ,expansion_2014,1,1,1
2015,        ,5,0,40,0,0,0,0,2430226,       0,269055,    9595,2161171,    9595,11.1,0.4, 88.9,  0.4, 11.1,  0.4, 88.9,  0.4,Arkansas,                                             ,expansion_2014,1,1,1
2015,        ,6,0,40,0,0,0,0,33271619,       0,3234373,   43127,30037246,   43127,9.7,0.1, 90.3,  0.1,  9.7,  0.1, 90.3,  0.1,California,                                             ,expansion_2014,1,1,1
2015,        ,8,0,40,0,0,0,0,4644754,       0,428602,   12695,4216152,   12695,9.2,0.3, 90.8,  0.3,  9.2,  0.3, 90.8,  0.3,Colorado,                                             ,expansion_2014,1,1,1
2015,        ,9,0,40,0,0,0,0,2939206,       0,201842,    8725,2737364,    8725,6.9,0.3, 93.1,  0.3,  6.9,  0.3, 93.1,  0.3,Connecticut,                                             ,expansion_2014,1,1,1
2015,        ,10,0,40,0,0,0,0,763700,       0,52951,    4077,710749,    4077,6.9,0.5, 93.1,  0.5,  6.9,  0.5, 93.1,  0.5,Delaware,                                             ,expansion_2014,1,1,1
2015,        ,11,0,40,0,0,0,0,562957,       0,24198,    2696,538759,    2696,4.3,0.5, 95.7,  0.5,  4.3,  0.5, 95.7,  0.5,District of Columbia,                                             ,expansion_2014,1,1,1
2015,        ,12,0,40,0,0,0,0,15963326,       0,2602192,   36910,13361134,   36910,16.3,0.2, 83.7,  0.2, 16.3,  0.2, 83.7,  0.2,Florida,                                             ,never_expanded,0,1,0
2015,        ,13,0,40,0,0,0,0,8669813,       0,1366843,   24674,7302970,   24674,15.8,0.3, 84.2,  0.3, 15.8,  0.3, 84.2,  0.3,Georgia,                                             ,never_expanded,0,1,0
2015,        ,15,0,40,0,0,0,0,1162489,       0,55299,    4115,1107190,    4115,4.8,0.4, 95.2,  0.4,  4.8,  0.4, 95.2,  0.4,Hawaii,                                             ,expansion_2014,1,1,1
2015,        ,17,0,40,0,0,0,0,10793433,       0,885019,   18480,9908414,   18480,8.2,0.2, 91.8,  0.2,  8.2,  0.2, 91.8,  0.2,Illinois,                                             ,expansion_2014,1,1,1
2015,        ,19,0,40,0,0,0,0,2545781,       0,149178,    6294,2396603,    6294,5.9,0.2, 94.1,  0.2,  5.9,  0.2, 94.1,  0.2,Iowa,                                             ,expansion_2014,1,1,1
2015,        ,20,0,40,0,0,0,0,2422881,       0,253816,    8359,2169065,    8359,10.5,0.3, 89.5,  0.3, 10.5,  0.3, 89.5,  0.3,Kansas,                                             ,never_expanded,0,1,0
2015,        ,21,0,40,0,0,0,0,3643294,       0,258239,    9797,3385055,    9797,7.1,0.3, 92.9,  0.3,  7.1,  0.3, 92.9,  0.3,Kentucky,                                             ,expansion_2014,1,1,1
2015,        ,24,0,40,0,0,0,0,5041544,       0,374972,   11915,4666572,   11915,7.4,0.2, 92.6,  0.2,  7.4,  0.2, 92.6,  0.2,Maryland,                                             ,expansion_2014,1,1,1
2015,        ,25,0,40,0,0,0,0,5557077,       0,180139,    8679,5376938,    8679,3.2,0.2, 96.8,  0.2,  3.2,  0.2, 96.8,  0.2,Massachusetts,                                             ,expansion_2014,1,1,1
2015,        ,26,0,40,0,0,0,0,8174429,       0,590197,   14153,7584232,   14153,7.2,0.2, 92.8,  0.2,  7.2,  0.2, 92.8,  0.2,Michigan,                                             ,expansion_2014,1,1,1
2015,        ,27,0,40,0,0,0,0,4596596,       0,237981,    7629,4358615,    7629,5.2,0.2, 94.8,  0.2,  5.2,  0.2, 94.8,  0.2,Minnesota,                                             ,expansion_2014,1,1,1
2015,        ,28,0,40,0,0,0,0,2469396,       0,365919,   11594,2103477,   11594,14.8,0.5, 85.2,  0.5, 14.8,  0.5, 85.2,  0.5,Mississippi,                                             ,never_expanded,0,1,0
2015,        ,32,0,40,0,0,0,0,2431345,       0,341952,   10985,2089393,   10985,14.1,0.5, 85.9,  0.5, 14.1,  0.5, 85.9,  0.5,Nevada,                                             ,expansion_2014,1,1,1
2015,        ,34,0,40,0,0,0,0,7482569,       0,745867,   17141,6736702,   17141,10.0,0.2, 90.0,  0.2, 10.0,  0.2, 90.0,  0.2,New Jersey,                                             ,expansion_2014,1,1,1
2015,        ,35,0,40,0,0,0,0,1716250,       0,225491,    8877,1490759,    8877,13.1,0.5, 86.9,  0.5, 13.1,  0.5, 86.9,  0.5,New Mexico,                                             ,expansion_2014,1,1,1
2015,        ,36,0,40,0,0,0,0,16418206,       0,1351396,   24114,15066810,   24114,8.2,0.1, 91.8,  0.1,  8.2,  0.1, 91.8,  0.1,New York,                                             ,expansion_2014,1,1,1
2015,        ,38,0,40,0,0,0,0,630725,       0,54797,    3273,575928,    3273,8.7,0.5, 91.3,  0.5,  8.7,  0.5, 91.3,  0.5,North Dakota,                                             ,expansion_2014,1,1,1
2015,        ,39,0,40,0,0,0,0,9528134,       0,735492,   17004,8792642,   17004,7.7,0.2, 92.3,  0.2,  7.7,  0.2, 92.3,  0.2,Ohio,                                             ,expansion_2014,1,1,1
2015,        ,41,0,40,0,0,0,0,3303145,       0,278293,   10444,3024852,   10444,8.4,0.3, 91.6,  0.3,  8.4,  0.3, 91.6,  0.3,Oregon,                                             ,expansion_2014,1,1,1
2015,        ,44,0,40,0,0,0,0,854020,       0,56939,    4554,797081,    4554,6.7,0.5, 93.3,  0.5,  6.7,  0.5, 93.3,  0.5,Rhode Island,                                             ,expansion_2014,1,1,1
2015,        ,45,0,40,0,0,0,0,3977228,       0,517674,   14130,3459554,   14130,13.0,0.4, 87.0,  0.4, 13.0,  0.4, 87.0,  0.4,South Carolina,                                             ,never_expanded,0,1,0
2015,        ,47,0,40,0,0,0,0,5454217,       0,656235,   15944,4797982,   15944,12.0,0.3, 88.0,  0.3, 12.0,  0.3, 88.0,  0.3,Tennessee,                                             ,never_expanded,0,1,0
2015,        ,48,0,40,0,0,0,0,23676871,       0,4536765,   47791,19140106,   47791,19.2,0.2, 80.8,  0.2, 19.2,  0.2, 80.8,  0.2,Texas,                                             ,never_expanded,0,1,0
2015,        ,50,0,40,0,0,0,0,495448,       0,23229,    2191,472219,    2191,4.7,0.4, 95.3,  0.4,  4.7,  0.4, 95.3,  0.4,Vermont,                                             ,expansion_2014,1,1,1
2015,        ,53,0,40,0,0,0,0,6021382,       0,459596,   13210,5561786,   13210,7.6,0.2, 92.4,  0.2,  7.6,  0.2, 92.4,  0.2,Washington,                                             ,expansion_2014,1,1,1
2015,        ,54,0,40,0,0,0,0,1465237,       0,106941,    6205,1358296,    6205,7.3,0.4, 92.7,  0.4,  7.3,  0.4, 92.7,  0.4,West Virginia,                                             ,expansion_2014,1,1,1
2015,        ,55,0,40,0,0,0,0,4750020,       0,314933,    9039,4435087,    9039,6.6,0.2, 93.4,  0.2,  6.6,  0.2, 93.4,  0.2,Wisconsin,                                             ,never_expanded,0,1,0
2015,        ,56,0,40,0,0,0,0,490319,       0,65487,    4143,424832,    4143,13.4,0.8, 86.6,  0.8, 13.4,  0.8, 86.6,  0.8,Wyoming,                                             ,never_expanded,0,1,0
2016,        ,1,0,40,0,0,0,0,3973078,       0,427972,   12298,3545106,   12298,10.8,0.3, 89.2,  0.3, 10.8,  0.3, 89.2,  0.3,Alabama,                                             ,never_expanded,0,1,0
2016,        ,4,0,40,0,0,0,0,5613177,       0,669819,   16879,4943358,   16879,11.9,0.3, 88.1,  0.3, 11.9,  0.3, 88.1,  0.3,Arizona,                                             ,expansion_2014,1,1,1
2016,        ,5,0,40,0,0,0,0,2427507,       0,228342,    9037,2199165,    9037,9.4,0.4, 90.6,  0.4,  9.4,  0.4, 90.6,  0.4,Arkansas,                                             ,expansion_2014,1,1,1
2016,        ,6,0,40,0,0,0,0,33261678,       0,2787305,   39362,30474373,   39362,8.4,0.1, 91.6,  0.1,  8.4,  0.1, 91.6,  0.1,California,                                             ,expansion_2014,1,1,1
2016,        ,8,0,40,0,0,0,0,4695267,       0,401879,   12488,4293388,   12488,8.6,0.3, 91.4,  0.3,  8.6,  0.3, 91.4,  0.3,Colorado,                                             ,expansion_2014,1,1,1
2016,        ,9,0,40,0,0,0,0,2916421,       0,168258,    7943,2748163,    7943,5.8,0.3, 94.2,  0.3,  5.8,  0.3, 94.2,  0.3,Connecticut,                                             ,expansion_2014,1,1,1
2016,        ,10,0,40,0,0,0,0,763289,       0,51494,    3909,711795,    3909,6.7,0.5, 93.3,  0.5,  6.7,  0.5, 93.3,  0.5,Delaware,                                             ,expansion_2014,1,1,1
2016,        ,11,0,40,0,0,0,0,570269,       0,23274,    2822,546995,    2822,4.1,0.5, 95.9,  0.5,  4.1,  0.5, 95.9,  0.5,District of Columbia,                                             ,expansion_2014,1,1,1
2016,        ,12,0,40,0,0,0,0,16142766,       0,2478194,   35754,13664572,   35754,15.4,0.2, 84.6,  0.2, 15.4,  0.2, 84.6,  0.2,Florida,                                             ,never_expanded,0,1,0
2016,        ,13,0,40,0,0,0,0,8706648,       0,1295994,   24164,7410654,   24164,14.9,0.3, 85.1,  0.3, 14.9,  0.3, 85.1,  0.3,Georgia,                                             ,never_expanded,0,1,0
2016,        ,15,0,40,0,0,0,0,1155656,       0,48641,    3855,1107015,    3855,4.2,0.3, 95.8,  0.3,  4.2,  0.3, 95.8,  0.3,Hawaii,                                             ,expansion_2014,1,1,1
2016,        ,17,0,40,0,0,0,0,10692116,       0,801267,   17418,9890849,   17418,7.5,0.2, 92.5,  0.2,  7.5,  0.2, 92.5,  0.2,Illinois,                                             ,expansion_2014,1,1,1
2016,        ,19,0,40,0,0,0,0,2545039,       0,126746,    5827,2418293,    5827,5.0,0.2, 95.0,  0.2,  5.0,  0.2, 95.0,  0.2,Iowa,                                             ,expansion_2014,1,1,1
2016,        ,20,0,40,0,0,0,0,2409102,       0,239482,    8279,2169620,    8279,9.9,0.3, 90.1,  0.3,  9.9,  0.3, 90.1,  0.3,Kansas,                                             ,never_expanded,0,1,0
2016,        ,21,0,40,0,0,0,0,3632907,       0,218900,    9236,3414007,    9236,6.0,0.3, 94.0,  0.3,  6.0,  0.3, 94.0,  0.3,Kentucky,                                             ,expansion_2014,1,1,1
2016,        ,24,0,40,0,0,0,0,5024220,       0,353248,   11570,4670972,   11570,7.0,0.2, 93.0,  0.2,  7.0,  0.2, 93.0,  0.2,Maryland,                                             ,expansion_2014,1,1,1
2016,        ,25,0,40,0,0,0,0,5545663,       0,165417,    8391,5380246,    8391,3.0,0.2, 97.0,  0.2,  3.0,  0.2, 97.0,  0.2,Massachusetts,                                             ,expansion_2014,1,1,1
2016,        ,26,0,40,0,0,0,0,8132016,       0,519190,   13253,7612826,   13253,6.4,0.2, 93.6,  0.2,  6.4,  0.2, 93.6,  0.2,Michigan,                                             ,expansion_2014,1,1,1
2016,        ,27,0,40,0,0,0,0,4602327,       0,220535,    7571,4381792,    7571,4.8,0.2, 95.2,  0.2,  4.8,  0.2, 95.2,  0.2,Minnesota,                                             ,expansion_2014,1,1,1
2016,        ,28,0,40,0,0,0,0,2451160,       0,342668,   11475,2108492,   11475,14.0,0.5, 86.0,  0.5, 14.0,  0.5, 86.0,  0.5,Mississippi,                                             ,never_expanded,0,1,0
2016,        ,32,0,40,0,0,0,0,2460993,       0,323527,   11141,2137466,   11141,13.1,0.5, 86.9,  0.5, 13.1,  0.5, 86.9,  0.5,Nevada,                                             ,expansion_2014,1,1,1
2016,        ,34,0,40,0,0,0,0,7444338,       0,681347,   16530,6762991,   16530,9.2,0.2, 90.8,  0.2,  9.2,  0.2, 90.8,  0.2,New Jersey,                                             ,expansion_2014,1,1,1
2016,        ,35,0,40,0,0,0,0,1701591,       0,189965,    8090,1511626,    8090,11.2,0.5, 88.8,  0.5, 11.2,  0.5, 88.8,  0.5,New Mexico,                                             ,expansion_2014,1,1,1
2016,        ,36,0,40,0,0,0,0,16299465,       0,1151995,   22543,15147470,   22543,7.1,0.1, 92.9,  0.1,  7.1,  0.1, 92.9,  0.1,New York,                                             ,expansion_2014,1,1,1
2016,        ,38,0,40,0,0,0,0,629596,       0,47683,    3107,581913,    3107,7.6,0.5, 92.4,  0.5,  7.6,  0.5, 92.4,  0.5,North Dakota,                                             ,expansion_2014,1,1,1
2016,        ,39,0,40,0,0,0,0,9479870,       0,632536,   16043,8847334,   16043,6.7,0.2, 93.3,  0.2,  6.7,  0.2, 93.3,  0.2,Ohio,                                             ,expansion_2014,1,1,1
2016,        ,41,0,40,0,0,0,0,3339804,       0,248573,   10047,3091231,   10047,7.4,0.3, 92.6,  0.3,  7.4,  0.3, 92.6,  0.3,Oregon,                                             ,expansion_2014,1,1,1
2016,        ,44,0,40,0,0,0,0,849654,       0,43275,    4043,806379,    4043,5.1,0.5, 94.9,  0.5,  5.1,  0.5, 94.9,  0.5,Rhode Island,                                             ,expansion_2014,1,1,1
2016,        ,45,0,40,0,0,0,0,4001916,       0,484799,   13669,3517117,   13669,12.1,0.3, 87.9,  0.3, 12.1,  0.3, 87.9,  0.3,South Carolina,                                             ,never_expanded,0,1,0
2016,        ,47,0,40,0,0,0,0,5470132,       0,581927,   15286,4888205,   15286,10.6,0.3, 89.4,  0.3, 10.6,  0.3, 89.4,  0.3,Tennessee,                                             ,never_expanded,0,1,0
2016,        ,48,0,40,0,0,0,0,23943499,       0,4444791,   48978,19498708,   48978,18.6,0.2, 81.4,  0.2, 18.6,  0.2, 81.4,  0.2,Texas,                                             ,never_expanded,0,1,0
2016,        ,50,0,40,0,0,0,0,491305,       0,23063,    2210,468242,    2210,4.7,0.4, 95.3,  0.4,  4.7,  0.4, 95.3,  0.4,Vermont,                                             ,expansion_2014,1,1,1
2016,        ,53,0,40,0,0,0,0,6098464,       0,420125,   12828,5678339,   12828,6.9,0.2, 93.1,  0.2,  6.9,  0.2, 93.1,  0.2,Washington,                                             ,expansion_2014,1,1,1
2016,        ,54,0,40,0,0,0,0,1444920,       0,94163,    5873,1350757,    5873,6.5,0.4, 93.5,  0.4,  6.5,  0.4, 93.5,  0.4,West Virginia,                                             ,expansion_2014,1,1,1
2016,        ,55,0,40,0,0,0,0,4732725,       0,297297,    8815,4435428,    8815,6.3,0.2, 93.7,  0.2,  6.3,  0.2, 93.7,  0.2,Wisconsin,                                             ,never_expanded,0,1,0
2016,        ,56,0,40,0,0,0,0,486765,       0,65310,    4092,421455,    4092,13.4,0.8, 86.6,  0.8, 13.4,  0.8, 86.6,  0.8,Wyoming,                                             ,never_expanded,0,1,0
2017,        ,1,0,40,0,0,0,0,3966117,       0,438049,   12783,3528068,   12783,11.0,0.3, 89.0,  0.3, 11.0,  0.3, 89.0,  0.3,Alabama,                                             ,never_expanded,0,1,0
2017,        ,4,0,40,0,0,0,0,5668172,       0,685974,   17474,4982198,   17474,12.1,0.3, 87.9,  0.3, 12.1,  0.3, 87.9,  0.3,Arizona,                                             ,expansion_2014,1,1,1
2017,        ,5,0,40,0,0,0,0,2431178,       0,226179,    9182,2204999,    9182,9.3,0.4, 90.7,  0.4,  9.3,  0.4, 90.7,  0.4,Arkansas,                                             ,expansion_2014,1,1,1
2017,        ,6,0,40,0,0,0,0,33386271,       0,2740078,   39245,30646193,   39245,8.2,0.1, 91.8,  0.1,  8.2,  0.1, 91.8,  0.1,California,                                             ,expansion_2014,1,1,1
2017,        ,8,0,40,0,0,0,0,4733182,       0,410250,   12892,4322932,   12892,8.7,0.3, 91.3,  0.3,  8.7,  0.3, 91.3,  0.3,Colorado,                                             ,expansion_2014,1,1,1
2017,        ,9,0,40,0,0,0,0,2903857,       0,182122,    8428,2721735,    8428,6.3,0.3, 93.7,  0.3,  6.3,  0.3, 93.7,  0.3,Connecticut,                                             ,expansion_2014,1,1,1
2017,        ,10,0,40,0,0,0,0,766315,       0,46586,    3949,719729,    3949,6.1,0.5, 93.9,  0.5,  6.1,  0.5, 93.9,  0.5,Delaware,                                             ,expansion_2014,1,1,1
2017,        ,11,0,40,0,0,0,0,577434,       0,24833,    2827,552601,    2827,4.3,0.5, 95.7,  0.5,  4.3,  0.5, 95.7,  0.5,District of Columbia,                                             ,expansion_2014,1,1,1
2017,        ,12,0,40,0,0,0,0,16396571,       0,2615963,   37843,13780608,   37843,16.0,0.2, 84.0,  0.2, 16.0,  0.2, 84.0,  0.2,Florida,                                             ,never_expanded,0,1,0
2017,        ,13,0,40,0,0,0,0,8769860,       0,1361978,   25984,7407882,   25984,15.5,0.3, 84.5,  0.3, 15.5,  0.3, 84.5,  0.3,Georgia,                                             ,never_expanded,0,1,0
2017,        ,15,0,40,0,0,0,0,1144720,       0,53025,    4078,1091695,    4078,4.6,0.4, 95.4,  0.4,  4.6,  0.4, 95.4,  0.4,Hawaii,                                             ,expansion_2014,1,1,1
2017,        ,17,0,40,0,0,0,0,10621629,       0,837890,   18423,9783739,   18423,7.9,0.2, 92.1,  0.2,  7.9,  0.2, 92.1,  0.2,Illinois,                                             ,expansion_2014,1,1,1
2017,        ,19,0,40,0,0,0,0,2545171,       0,139424,    6195,2405747,    6195,5.5,0.2, 94.5,  0.2,  5.5,  0.2, 94.5,  0.2,Iowa,                                             ,expansion_2014,1,1,1
2017,        ,20,0,40,0,0,0,0,2401168,       0,243306,    8524,2157862,    8524,10.1,0.4, 89.9,  0.4, 10.1,  0.4, 89.9,  0.4,Kansas,                                             ,never_expanded,0,1,0
2017,        ,21,0,40,0,0,0,0,3629389,       0,231153,    9428,3398236,    9428,6.4,0.3, 93.6,  0.3,  6.4,  0.3, 93.6,  0.3,Kentucky,                                             ,expansion_2014,1,1,1
